证券代码,证券名称,首发上市日期,相对大盘区间涨跌幅3月前,相对大盘区间涨跌幅6月前,相对大盘区间涨跌幅52周前,"收盘价
[交易日期]最新(2020-07-21)
[复权方式]不复权","每股收益EPS(基本)
[报告期]最新一期
[单位]元","每股息税前利润
[报告期]最新一期
[单位]元","净资产收益率ROE(平均)
[报告期]最新一期
[单位]%","净资产收益率ROE(加权)
[报告期]最新一期
[单位]%","销售净利率
[报告期]最新一期
[单位]%","总资产报酬率ROA
[报告期]最新一期
[单位]%","销售毛利率
[报告期]最新一期
[单位]%","研发费用/营业总收入
[报告期]最新一期","投入资本回报率ROIC(TTM)
[交易日期]最新(2020-07-21)
[单位]%
[TTM基准日]报表公告日期","年化投入资本回报率ROIC
[报告期]最新一期
[单位]%","EBITDA/营业总收入
[报告期]最新一期
[单位]%","价值变动净收益/利润总额
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/营业收入
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/经营活动净收益
[报告期]最新一期
[单位]%","资产负债率
[报告期]最新一期
[单位]%","流动资产/总资产
[报告期]最新一期
[单位]%","非流动资产/总资产
[报告期]最新一期
[单位]%","流动比率
[报告期]最新一期","现金比率
[报告期]最新一期
[调整类型]调整前","速动比率
[报告期]最新一期","息税折旧摊销前利润/负债合计
[报告期]最新一期","存货周转天数
[报告期]最新一期
[单位]天","应收账款周转天数(含应收票据)
[报告期]最新一期
[单位]天","存货周转率
[报告期]最新一期
[单位]次","基本每股收益同比增长率
[报告期]最新一期
[单位]%","营业总收入同比增长率
[报告期]最新一期
[单位]%","收益质量风险
[报告期]最新一期"
600645.SH,中源协和,1993-05-04,8.417952704,45.2428649,53.7869096,26.69,0.01,0.031894475,0.182057048,0.18,2.126967398,0.305621119,64.29359051,10.0756936,0.714604019,0.700358271,——,2.923454419,1.115434955,15.68020255,28.81463918,39.21169175,60.78830825,1.437681369,0.526717276,1.269050977,——,201.7756639,153.3021248,0.446039915,-85.71428571,-13.81589976,——
600647.SH,同达创业,1993-05-04,1.637212664,-0.128563665,-4.799747146,15.3,-0.0035,-0.007517188,-0.168875398,-0.17,-174.8049373,-0.212928762,37.68764015,——,-4.648345943,-0.674969544,——,——,-2705.642598,——,35.73250794,91.93856604,8.061433962,2.572967064,1.458923448,2.187129712,——,33777.33634,66.86588101,0.002664509,-101.5384615,-70.85223619,——
600648.SH,外高桥,1993-05-04,-3.461761226,-13.39971405,-32.29430278,16.39,0.09,0.26555453,0.960982092,0.96,6.557352786,0.880657159,26.80287884,0.111113373,1.438074741,1.480182784,——,-0.826776523,18.55613322,242.9277069,67.39006352,50.39451369,49.60548631,1.049589156,0.117976419,0.393513933,——,771.259064,28.49280892,0.116692308,-82.35294118,-46.95626954,——
001872.SZ,招商港口,1993-05-05,-6.363623336,-12.73558062,-25.54197434,16.09,0.08,0.53330559,0.419566915,0.42,14.31935297,0.648837719,35.38992355,1.038817737,2.687857577,0.739791684,——,80.95367116,29.35404891,1218.638279,41.04670239,8.781226516,91.21877348,0.530134059,0.276931322,0.523431235,——,8.226093147,47.76921528,10.94079515,-82.22222222,6.775369671,——
000510.SZ,新金路,1993-05-07,-5.147359686,-1.576659985,-8.851804996,4.64,0.0503,0.061196378,3.04514243,3.05,6.79987971,2.311243205,17.73247529,0.430669035,5.34435476,9.956848828,——,-2.602509052,8.030129928,111.1119358,32.92929565,29.61067611,70.38932389,0.962517662,0.211363274,0.573608364,——,35.00231881,7.648026823,2.571258221,16.70533643,-17.96581734,——
600649.SH,城投控股,1993-05-18,0.439894654,0.502430785,-19.41900943,6.1,0.02,0.023083296,0.227184643,0.23,79.12875052,0.146124012,30.44084414,——,1.024869838,0.53780866,——,32.97282712,-5836.971782,-15519.7019,48.77511824,77.11083548,22.88916452,3.463576241,0.198038531,0.469764904,——,60531.98747,356.4219698,0.001486817,-83.33333333,-68.37791109,——
600657.SH,信达地产,1993-05-24,21.14922467,23.2413997,8.214257364,5.09,0.17,0.422237606,2.204663861,2.2,9.374398816,1.236202317,28.40391452,0.008499814,4.708482778,3.352718354,——,18.19593658,-14.59568219,-123.4443948,75.69452379,85.0907038,14.9092962,1.622767128,0.279193528,0.506014489,——,1074.626738,4.293951231,0.08375001,18788.88889,469.6190099,——
600658.SH,电子城,1993-05-24,31.57272853,24.27619824,26.93972671,6.63,0.15,0.194491064,2.432067993,2.43,20.41277999,1.493191799,67.81090509,0.141851148,3.604408187,5.665322246,——,0.102422695,-44.65499743,-190.6281037,53.15030845,79.38889409,20.61110591,3.618270579,0.567613811,1.081948221,——,2958.667973,55.69815534,0.030419094,87.5,134.8512499,——
000026.SZ,飞亚达,1993-06-03,37.85417442,9.409801905,62.39334408,13.36,-0.0294,-0.028600028,-0.49055119,-0.49,-2.205243766,-0.341844152,39.75086281,1.667490464,4.174877997,-1.585377209,——,——,-18.14323885,——,27.82179848,70.38636519,29.61363481,2.55134536,0.266537692,0.721262756,——,463.6354067,55.80412117,0.194118048,-120.0408998,-34.14284685,——
600650.SH,锦江投资,1993-06-07,-0.196120676,-6.208618875,-17.54660411,10.46,0.0722,0.104074112,1.145646781,1.15,10.80110338,1.203533098,17.6071998,——,6.511566348,4.38359619,——,61.96929844,-4.330388366,-152.6035992,16.67990209,33.73276153,66.26723847,3.153808268,2.101690509,2.821498153,——,39.00026426,27.93261061,2.307676671,-48.42857143,-10.9732117,——
600660.SH,福耀玻璃,1993-06-10,19.39246791,-2.834969965,3.312096604,26.13,0.18,0.249873086,2.12744072,2.13,11.01287131,1.556036543,34.44668916,3.617303969,7.856831392,5.405330032,——,0.959328938,20.86616342,163.0744867,47.61144442,49.75380523,50.24619477,1.261323089,0.69792315,1.052596278,——,110.565876,65.5160349,0.813994365,-25,-15.46571398,——
600661.SH,昂立教育,1993-06-14,-8.303486466,-8.750374165,-32.78907913,17.32,-0.0634,-0.09086896,-2.004252374,-2,-8.22758461,-1.00674682,29.24392271,1.048729884,0.870743156,-7.542313945,——,——,-50.57087555,——,60.63961299,54.34760761,45.65239239,0.908075022,0.465360913,0.836571108,——,31.70818482,20.38170085,2.83838386,-165.9043659,-27.75778047,——
600662.SH,强生控股,1993-06-14,121.3077553,89.73072052,72.72480734,9.2,-0.0876,-0.084353326,-2.905621493,-2.91,-14.68972378,-1.287959116,1.957530596,——,-2.961194445,-7.04805516,——,——,4.204246529,——,48.78986986,40.17993748,59.82006252,0.874243983,0.328946588,0.758833594,——,49.82477668,25.43013448,1.806330224,-159.7544338,-30.0610513,——
000025.SZ,特力A,1993-06-21,2.500576024,-1.806416015,-0.267644726,22,0.0121,0.01072945,0.409013402,0.41,5.807346888,0.281868426,13.53441274,——,16.20947465,1.636053606,——,78.23814461,7.609848156,693.286282,17.83262772,40.69316137,59.30683863,2.332195523,1.677361808,2.288326972,——,20.63695055,115.7013061,4.361109447,-80.0330033,-28.41649018,——
600663.SH,陆家嘴,1993-06-28,0.052245344,-11.22664469,-27.41967523,12.87,0.1886,0.51737348,4.113826247,4.11,31.96727575,2.243989209,72.86879248,——,5.979656733,5.325313511,——,-5.607189389,-53.73836912,-118.7562954,67.87690628,42.54230171,57.45769829,0.947128926,0.152294083,0.356789536,——,1982.333825,11.48576591,0.045401031,-12.72559,7.783438604,——
600664.SH,哈药股份,1993-06-29,-32.56292121,-18.26886327,-22.96680264,3.48,-0.07,-0.051380566,-3.530920185,-3.53,-6.962275967,-1.03568616,17.99233247,1.071171189,0.187543538,-9.617384475,——,——,-0.002852695,——,54.63201465,60.00242428,39.99757572,1.183066537,0.152651542,0.864848505,——,87.91748448,121.5613843,1.02368716,-16.66666667,-6.105638365,——
600665.SH,天地源,1993-07-09,-10.13262861,-3.938087475,-20.13233552,3.72,0.0435,0.052311423,1.009374525,1.01,7.257309801,0.157748986,22.46896527,——,1.78807621,0.875538894,——,0.092860222,-146.6980527,-1467.381225,85.61835372,96.35508976,3.644910242,1.802854684,0.24539046,0.392346343,——,5042.18651,31.33265209,0.017849399,-75.79298831,-58.60769093,——
000514.SZ,渝开发,1993-07-12,-11.72698488,-9.800156435,-18.22664173,4.24,-0.0348,-0.032130668,-0.904983299,-0.91,-63.42831173,-0.385649456,20.00421048,——,5.178930349,-2.825608857,——,——,-3312.935419,——,50.90335711,83.24992551,16.75007449,2.151740321,0.381037136,0.981790477,——,8363.869827,29.2272877,0.010760569,-277.5510204,-43.13638043,——
600667.SH,太极实业,1993-07-28,-3.395087086,19.55530153,54.42577225,12.15,0.05,0.091691011,1.560429656,4.53,3.438432836,0.933929138,11.10250564,2.778510505,5.081951602,3.496241544,——,11.27187517,-19.46769101,-486.0808399,63.76988799,59.50705971,40.49294029,1.112624686,0.266988516,1.062295917,——,34.16846053,97.01256128,2.634008047,0,-1.326760924,——
600668.SH,尖峰集团,1993-07-28,-9.712991506,0.898513835,21.97301656,16.55,0.36,0.386875054,3.18448111,3.19,22.84167699,2.401551603,40.48089188,2.807515955,16.48643425,11.41496406,——,48.3945067,-5.03932056,-41.94738269,25.59924464,25.83720251,74.16279749,1.353495858,0.420932916,1.031220506,——,90.66387033,49.21849681,0.992677675,5.882352941,-25.02426866,——
000517.SZ,荣安地产,1993-08-06,-12.60154901,-8.362329895,-22.19753019,2.72,0.0062,0.007266593,0.29175079,0.29,2.816408561,0.056644864,32.90412696,——,8.365130519,0.501475776,——,-925.479156,-69.39493109,-592.1032601,83.54016722,92.99829118,7.001708822,1.29055026,0.232697651,0.404967036,——,6914.947517,11.58153317,0.013015283,-96.63226507,-73.27727303,——
000028.SZ,国药一致,1993-08-09,-4.047208876,-7.851851985,2.145371074,47.96,0.58,0.94330232,1.923539094,1.92,2.301027462,1.147257201,11.33190341,——,5.754499889,4.777911761,——,11.44498306,-5.36699403,-205.042143,57.20188458,77.39365777,22.60634223,1.488755436,0.383022111,1.180694154,——,42.95440621,86.79701938,2.095244887,-17.14285714,6.233939163,——
000516.SZ,国际医学,1993-08-09,33.34691532,16.13283451,10.56025648,6.38,-0.1,-0.083802881,-3.896956563,-3.9,-69.97756817,-1.619033706,-25.37685488,0.89023174,-7.091847374,-8.843381582,——,——,-52.60012529,——,53.69770809,15.04429669,84.95570331,0.763623406,0.365796732,0.734820821,——,14.54555075,42.57403521,6.187459076,-1100,24.96228411,——
600600.SH,青岛啤酒,1993-08-27,57.96851997,50.2815657,60.51715056,81.77,0.398,0.464827112,2.775852772,2.78,8.805119863,1.691737099,40.06051675,0.053346651,7.748014128,10.71659085,——,2.907323423,9.841625831,98.55238989,45.23761336,55.95459053,44.04540948,1.631236914,1.236124164,1.44892194,——,65.51003296,3.160179571,1.373835364,-33.44481605,-20.85555368,——
000027.SZ,深圳能源,1993-09-03,-7.633296166,-12.01773832,-17.37928799,5.82,0.0529,0.202566119,0.700284385,0.69,6.633823284,0.793728247,26.72173409,0.208885579,2.111253026,1.175095299,——,4.058380477,25.75076196,353.4795615,68.5785264,26.30747375,73.69252625,0.812834973,0.259164303,0.786653424,——,31.67132803,180.0776642,2.841686964,-42.99568966,-9.813621628,——
000518.SZ,四环生物,1993-09-08,-22.54079188,4.108724475,22.28313814,4.6,0.01,0.008962864,1.666324852,1.67,5.281560497,1.041843814,48.19382974,1.626015746,5.80780852,6.469901826,——,-0.637294241,21.6648276,279.0785389,21.85565263,81.87033137,18.12966863,3.780677972,0.173988906,1.132100967,——,579.3417357,82.16351265,0.155348725,180.6451613,131.6933237,——
000029.SZ,深深房A,1993-09-15,-17.87686615,-8.729944055,-16.48881795,10.81,0.0278,0.037546497,0.763741654,0.76,10.95950828,0.807398853,35.54108176,——,13.19719404,2.999918729,——,——,-169.4653911,-1071.493328,21.01098772,83.81719301,16.18280699,4.044302266,2.226286329,2.442298856,——,803.4859109,22.76159516,0.112011921,-66.54632972,-39.50035514,——
600673.SH,东阳光,1993-09-17,-12.53614745,-26.68990471,-13.19302436,7.76,0.1,0.333959828,4.3538986,4.24,18.55518585,3.62914707,54.41252179,1.950689009,4.567920469,6.024620854,——,-6.3353541,62.94696367,269.6149846,64.82740074,53.4482227,46.5517773,1.154100843,0.555353829,1.018118733,——,91.01738836,61.72841987,0.988822044,-33.33333333,-7.218267246,——
600674.SH,川投能源,1993-09-24,-7.265024816,-2.780730775,-6.497871486,9.54,0.12,0.140131281,1.918018007,4.52,320.6145471,1.645572443,56.9307278,1.709357674,8.546856528,5.94860609,——,97.68864699,63.98839085,1003.670523,24.85683951,12.391707,87.608293,0.986186503,0.204145206,0.96304347,——,131.7270635,177.3219548,0.683230899,-29.41176471,-24.43510433,——
600675.SH,中华企业,1993-09-24,-10.12463661,-12.66561168,-24.91171762,4.56,0.02,0.042952585,0.79288569,0.79,13.91423261,0.497123128,20.51824838,——,3.682512493,1.517855457,——,61.31844247,-22.67519197,-478.2075645,66.83990096,71.159779,28.840221,1.586086357,0.521221334,0.628718927,——,1915.04239,10.23157838,0.046996349,-90.47619048,-80.44187209,——
600676.SH,交运股份,1993-09-28,24.17571651,17.01741945,7.913428244,5.68,-0.15,-0.16544404,-2.60612656,-2.61,-13.4682815,-1.918965302,-2.83592654,1.365324297,-0.983500483,-8.84869553,——,——,5.684831162,——,29.50924211,58.09206759,41.90793241,2.574040515,1.125909818,2.04169406,——,75.556022,102.4130247,1.191169117,-475,-35.5773954,——
000030.SZ,富奥股份,1993-09-29,57.40055474,71.47351846,85.19646267,8.83,0.0682,0.06678225,1.768807479,1.77,5.326471813,0.947813331,12.15698129,2.10031259,9.557006561,5.707231888,——,66.88962057,7.782181341,621.0269296,39.53669679,50.74203652,49.25796348,1.584619696,0.345981045,1.37433273,——,43.8227992,77.82138959,2.053725496,-39.37777778,-11.09408354,——
000031.SZ,大悦城,1993-10-08,-9.676769866,-22.82697637,-32.54114854,5.7,0.04,0.306144685,0.980021123,0.97,8.460139708,0.69908996,43.6762985,——,1.392688135,0.804701583,——,-4.512077952,-46.49633535,-266.5525623,77.73431572,73.8822501,26.1177499,1.705585491,0.405699214,0.804208606,——,2207.514948,6.186338149,0.040769826,-86.66666667,-35.16180545,——
000519.SZ,中兵红箭,1993-10-08,8.723219954,27.97949718,31.13372646,11.05,0.0143,0.014454537,0.242905563,0.24,2.198452665,0.184237023,16.29200015,5.143613541,2.302858615,0.901145245,——,3.051279403,-5.046827874,-218.3834888,24.20788974,66.13649813,33.86350187,3.172840615,1.71054608,2.465571824,——,189.8456296,72.3956977,0.47406938,-72.28682171,-13.85347891,——
600678.SH,四川金顶,1993-10-08,-12.57746499,-7.403346925,32.8212678,7.57,0.0063,0.023477475,1.802465815,1.8,5.657865545,1.667310552,38.00427826,——,9.143422422,2.839583058,——,-1.397172189,-30.17673559,-327.1351701,74.9392687,17.19071367,82.80928633,0.245992772,0.089089337,0.234701127,——,18.56891628,1.252467087,4.846809509,-27.5862069,-53.37880617,——
600679.SH,上海凤凰,1993-10-08,3.397325304,-8.336869815,-10.10696944,13,-0.0002,0.006810239,-0.005517979,-0.0055,0.35187009,0.149181518,14.58960635,0.588519335,1.51711524,-0.021031106,——,35.82390693,-14.52646053,-931.4847956,21.24267026,39.69113135,60.30886865,2.097760544,0.46671959,1.826711127,——,39.41276387,90.79602231,2.283524198,-101.5625,-17.46137699,——
000521.SZ,长虹美菱,1993-10-18,-10.86278734,-15.51005717,-20.58585026,3.23,-0.2585,-0.287715536,-5.547023576,-5.54,-12.21807513,-2.147172916,12.70255352,3.559710224,-2.792734873,-10.89087773,——,——,-43.98057074,——,64.99390308,72.63119403,27.36880597,1.233940865,0.601456573,1.008516119,——,74.35377567,120.9263599,1.210429453,-546.4594128,-45.96865285,——
600681.SH,百川能源,1993-10-18,-15.34307408,-21.29581105,-34.68841436,5.64,0.14,0.196494497,4.221625044,4.22,12.86295694,3.193234586,22.47526608,0.030114952,9.590060672,12.85601502,——,0.459843049,-22.44231495,-123.8225128,44.15351739,28.70158914,71.29841086,0.979345437,0.287283846,0.854402673,——,26.08986485,56.68282902,3.449615416,-39.13043478,-23.24231778,——
600682.SH,南京新百,1993-10-18,70.79516735,39.83758393,25.42219399,15.52,0.16,0.244012822,1.370264113,1.37,17.86970772,1.412607365,55.69637042,5.289197954,8.889851591,4.954019513,——,——,8.897877569,40.07590194,29.14076829,38.52250846,61.47749154,1.43451428,0.729087795,1.34194816,——,84.79526104,82.70491578,1.061380069,-36,-29.6252236,——
000520.SZ,长航凤凰,1993-10-25,-14.76088434,-18.59672201,-17.67579735,3.68,0.0016,0.002979697,0.394142882,0.39,1.046202674,0.474722001,9.566463599,——,5.068128069,1.553839609,——,——,11.90531894,412.9316513,36.52452426,35.0470183,64.9529817,1.085286214,0.375398106,1.050067001,——,5.98381135,31.53140545,15.04058112,-87.2,-15.95560641,——
600683.SH,京投发展,1993-10-25,-3.855528826,-2.598523605,-15.91525045,4.48,0.1,0.265657845,2.78490055,2.83,11.47856827,0.424815176,28.2185421,——,0.282346987,0.861783382,——,7.017382895,41.28303379,320.1467366,90.66040912,79.41192999,20.58807001,1.938973185,0.100688054,0.172593648,——,4238.744462,17.6732125,0.021232702,42.85714286,12.38292623,——
000032.SZ,深桑达A,1993-10-28,41.49175634,63.71467274,184.5267374,27.05,0.0434,0.043301533,1.212790636,1.01,5.819856183,0.76090232,16.45530678,1.996725238,7.700898622,4.52655842,——,0.963027665,-21.53987641,-357.3558894,29.13788998,77.13153141,22.86846859,2.735347768,1.381741727,2.612217869,——,107.8872381,64.60621233,0.834204319,-34.73684211,-35.56496343,——
000513.SZ,丽珠集团,1993-10-28,3.270409754,26.30752656,82.6332567,50.76,0.43,0.563319666,3.506597359,3.51,18.46972213,2.964877926,64.86089179,5.345357135,10.28389231,12.25644503,——,-2.168730627,14.48648026,64.94160606,27.27737336,70.34298174,29.65701826,2.81522019,1.821691771,2.527554404,——,124.3609864,91.69115775,0.723699631,2.380952381,-3.943362034,——
000525.SZ,红太阳,1993-10-28,-32.40699001,-15.63055394,-43.64765804,8.88,0.0132,0.101198798,0.169614592,0.17,0.777674762,0.43318219,17.53106471,4.013594487,-4.364996994,0.288469357,——,196.9939939,4.260655443,——,64.96849723,51.96879396,48.03120604,0.956008854,0.127042122,0.795758477,——,166.8991921,145.5028256,0.539247667,-93.62010633,-40.32930592,——
600684.SH,珠江实业,1993-10-28,2.644157104,-4.298447835,-15.8115447,3.81,-0.09,0.00222672,-2.658433005,-2.82,-39.08843403,0.007772136,36.63089264,——,0.618229894,-2.6923555,——,——,-40.04848627,——,84.51875155,83.17138083,16.82861917,1.681653196,0.10454926,0.42448511,——,9829.948759,6.425479231,0.009155694,-212.5,-56.44285178,——
600685.SH,中船防务,1993-10-28,114.8444557,112.5858148,102.8475188,33.88,2.2799,2.203688115,28.05881313,27.83,138.4175905,6.937106524,2.359668697,5.340149384,17.64851744,51.05523245,——,109.7321819,-45.66281371,——,56.83442999,56.08297286,43.91702714,1.269167064,0.527447598,1.065201877,——,158.062112,85.54290017,0.569396415,1644.647696,-9.731897845,——
000526.SZ,紫光学大,1993-11-01,84.03210755,189.4941677,287.6846374,89,-0.1667,0.064932831,-17.41223752,-19.27,-2.679898708,0.176344941,24.2729534,2.073040303,-0.27652266,-3.677129883,——,——,17.09033262,——,97.79715391,38.31534128,61.68465872,0.393218753,0.214248303,0.393205907,——,0.008905581,5.800314242,10106.02243,-736.259542,-20.9412673,——
000523.SZ,广州浪奇,1993-11-08,-20.83010761,-27.24406103,-0.995206976,5.85,-0.03,0.020008237,-0.993198225,-0.99,-1.299862026,0.141218887,5.6349791,0.378954881,0.478600587,-1.273997029,——,——,-22.00824308,——,78.8302313,89.08863408,10.91136592,1.244136606,0.103730093,0.962710193,——,87.60423628,168.6112174,1.027347578,-250,-46.97729111,——
600686.SH,金龙汽车,1993-11-08,-15.93602779,-23.93808748,-37.86980087,6.25,-0.35,-0.382150447,-4.816992064,-6.1,-13.97505407,-1.077353835,4.542495417,6.682738423,-0.366356713,-6.257165884,——,——,3.155106383,——,75.65413178,80.36817719,19.63182281,1.29401562,0.27965927,1.146479847,——,94.26077906,453.266692,0.954797965,-17600,-31.7271552,——
600688.SH,上海石化,1993-11-08,-26.27411213,-13.52142081,-36.9052947,3.75,-0.111,-0.157151536,-4.110760339,-4.292,-6.701775439,-3.905727076,8.171542013,0.033866283,1.227964754,-14.84174802,——,——,-21.64752802,——,30.67824537,42.96713061,57.03286939,1.415884967,0.449110568,1.020924126,——,32.0503013,8.992083122,2.808085926,-298.2142857,-28.68309265,——
600689.SH,上海三毛,1993-11-08,-18.66806169,-18.50737587,-29.41453115,8.69,-0.015,-0.018251301,-0.64315417,-0.64,-1.068755562,-0.508462373,7.427599232,——,0.433617657,-2.554116167,——,——,7.236337297,——,34.35936812,65.13524896,34.86475104,2.300591266,0.377480961,2.238680525,——,4.763681433,18.97236435,18.89295102,-193.75,-15.89475938,——
000524.SZ,岭南控股,1993-11-18,26.77785963,13.2345712,4.362845144,9.05,-0.092,-0.114626796,-2.343971056,-2.34,-9.858806507,-1.770053983,9.494472676,0.384258663,3.282847447,-8.736479042,——,——,-50.75628266,——,31.77738173,60.18302389,39.81697611,2.078878034,1.176375906,2.063744331,——,2.45154366,21.13313826,36.7115632,-155.0898204,-63.06625374,——
000528.SZ,柳工,1993-11-18,-6.098575456,0.848237315,-1.746712606,7.59,0.11,0.166784922,1.625688577,1.62,3.723150027,0.812654097,21.04372392,2.050867902,3.833108343,2.998277275,——,9.097643924,-18.67505604,-382.6786114,64.22487657,71.70678669,28.29321332,1.448131312,0.308066903,1.058963523,——,146.0493082,92.48960727,0.616230238,-47.61904762,-7.925399927,——
000529.SZ,广弘控股,1993-11-18,0.131446724,11.95383027,2.177039574,8.31,0.07,0.063732491,2.510458693,2.47,7.317744154,1.37761963,29.60408491,——,14.78044984,9.924516783,——,0.173972068,-5.319269697,-61.81065198,35.42659108,77.55260142,22.44739858,2.772272677,1.872137648,2.234361789,——,90.70144645,30.9564706,0.992266425,40,7.990510118,——
600690.SH,海尔智家,1993-11-19,1.366892004,-16.94717995,-8.987998626,17.55,0.163,0.261232475,2.217402974,2.22,3.114339991,0.914400018,27.44459124,3.707798661,6.267834084,3.937614192,——,16.92113774,-13.41546551,-418.2159577,64.83546113,53.48140162,46.51859838,1.068300229,0.388300204,0.763700048,——,81.90286331,51.15803657,1.098862682,-51.63204748,-11.08860919,——
600691.SH,阳煤化工,1993-11-19,-10.64911213,-3.497835895,-28.07377296,2.2,-0.1106,-0.034781702,-4.979062098,-5,-8.512272653,-0.195808138,6.698332579,0.276682559,-2.287438471,-3.011569131,——,——,-1.576281831,——,84.76386032,37.28083372,62.71916628,0.503761159,0.326412261,0.426680131,——,56.59498304,25.54900656,1.590246965,-3913.793103,-18.45561806,——
600692.SH,亚通股份,1993-11-19,-0.710722366,8.797221945,-10.53591268,7.44,-0.0367,-0.025755379,-1.584390016,-1.5844,-44.78311198,-0.347036188,2.553112396,——,0.94832667,-3.003907298,——,——,-47.6820497,——,67.39053239,81.40510999,18.59489001,1.493269457,0.259415884,0.403495339,——,4756.378085,275.0956833,0.018921961,-344.6666667,-81.95476445,——
600693.SH,东百集团,1993-11-22,3.003144704,-1.989089295,-5.352875346,5.78,0.0216,0.068244484,0.747856024,0.75,3.60814886,0.655943582,41.52866152,——,4.835381707,1.238754094,——,3.853029357,-34.83917931,-111341.6813,71.06231584,44.84363717,55.15636283,1.360265241,0.255902526,0.465600097,——,1127.817781,15.43431636,0.079800125,-38.10888252,-59.55558968,——
600694.SH,大商股份,1993-11-22,11.92345067,1.318414555,-2.534929476,30.34,0.19,0.339041482,0.60346942,0.6,2.909276383,0.535086583,49.93702859,——,5.945647104,2.185552691,——,28.61829501,32.9520141,707.9836708,48.92245362,65.87116054,34.12883946,1.525233989,0.495882319,1.031337559,——,339.8016311,9.18989486,0.264860412,-85.60606061,-68.17623317,——
600695.SH,绿庭投资,1993-11-22,-11.50878218,-10.37404611,28.68651946,8.12,-0.03,-0.028842381,-2.677362095,-2.69,-267.4553779,-2.490601321,66.99402293,——,-6.138285107,-9.919885111,——,——,-254.7567418,——,12.47410212,43.49821676,56.50178324,4.148540298,0.710571916,4.148540298,——,——,48.5630284,——,-133.3333333,-31.98474878,——
