date,新综指,沪深300,上证指数,机械设备,汽车,非银金融,银行,通信,传媒,计算机,国防军工,电气设备,建筑装饰,建筑材料,综合,休闲服务,商业贸易,房地产,交通运输,公用事业,医药生物,轻工制造,纺织服装,食品饮料,家用电器,电子,有色金属,钢铁,化工,采掘,农林牧渔
2020/7/3,2.0136,1.9316,2.014,1.1073,3.1368,5.805,2.7017,2.1403,0.5246,1.4027,0.7476,1.1803,1.6513,0.2967,1.7719,7.7781,1.4181,0.6693,1.316,1.0255,1.2633,0.5404,1.0486,-0.6057,-0.0904,0.079,1.7465,1.4736,0.9576,3.6757,0.5255
2020/7/6,5.7115,5.6679,5.7113,3.5392,3.4973,8.9475,9.1237,4.625,3.8672,4.4703,5.7445,4.3642,5.3741,3.5811,3.1867,7.315,4.1554,7.4747,4.1468,3.5269,0.7105,3.5028,2.7264,2.8417,3.7034,4.9515,6.0678,5.2531,3.9499,6.3403,4.2853
2020/7/7,0.374,0.6002,0.3737,0.7913,1.394,-1.5255,-0.3484,1.1034,1.2967,2.7012,1.8333,2.2472,-0.5551,-0.4119,2.7662,-2.5388,2.4457,-0.9197,0.4634,-0.4023,2.2002,2.1409,0.5767,3.5241,0.0024,2.3671,1.1483,-0.5872,1.3299,-1.1773,0.2806
2020/7/8,1.7387,1.6151,1.7368,1.3001,1.0428,5.0505,0.2969,2.1534,2.4703,3.2976,8.2123,2.5705,2.1219,1.0179,1.7246,1.5138,2.0147,0.6405,1.0844,1.3902,0.4619,1.6349,0.9379,0.4612,-0.044,2.5096,4.3032,3.608,1.6283,1.6933,1.0484
2020/7/9,1.3845,1.3986,1.3855,2.2029,1.6385,0.451,-1.1851,2.7388,3.277,3.4187,3.5571,2.5944,1.1645,2.4239,3.7371,0.5434,4.1688,1.4206,1.2986,1.3872,3.4985,1.9125,3.3464,1.3156,1.1858,3.0277,3.917,1.837,2.2695,2.8972,3.5095
2020/7/10,-1.9504,-1.8104,-1.9496,-0.91,0.4813,-3.0746,-4.5306,-2.1861,-0.728,-1.0613,-1.6066,-1.07,-1.9731,-1.2879,0.6703,3.5882,2.6838,-1.955,0.0919,-0.8369,1.3384,-1.5155,-0.7796,0.7638,-1.9039,-0.7209,-3.0631,-3.5056,-0.4814,-3.9412,-1.5315
2020/7/13,1.7734,2.1003,1.7723,3.5198,3.8456,0.9546,-0.6007,2.968,2.6788,2.3529,2.1489,4.6044,2.5448,4.3427,3.4527,-2.5011,1.8683,0.9648,1.5555,2.8489,3.7615,3.4008,2.3987,3.9163,1.2975,3.7014,5.0809,2.9573,3.3037,2.1302,6.4405
2020/7/14,-0.8316,-0.9535,-0.8326,-0.9137,0.0663,-0.7316,-1.8569,-1.1086,0.6474,-2.3652,1.0533,-0.7014,-0.3227,0.6194,-1.1946,-1.6937,-2.74,-1.3041,-1.4589,0.2147,-0.4441,-0.0933,-0.4482,-0.2845,-1.4509,-2.1239,-2.0817,-0.7964,-1.3158,0.4433,1.1444
2020/7/15,-1.562,-1.2945,-1.5614,-1.4846,-3.1568,-1.9455,-2.6951,-4.5527,-3.967,-3.2038,-4.1413,-2.0623,-2.6087,-1.3454,-1.9544,2.1033,-2.7033,-3.0025,-1.2839,-0.9364,0.7482,-0.821,-2.4649,1.1372,0.597,-4.7044,-3.5921,-3.1266,-0.8619,-3.1527,-1.5576
2020/7/16,-4.5006,-4.8101,-4.4984,-4.5087,-4.8392,-4.4964,-0.5538,-5.1673,-5.4597,-5.4525,-3.8294,-4.7339,-2.6483,-3.2813,-4.5348,-8.7184,-4.0755,-3.0367,-3.6042,-2.7353,-6.639,-4.7755,-4.1875,-8.1443,-4.3982,-6.219,-4.1386,-3.2171,-4.2863,-3.852,-6.4821
2020/7/17,0.1229,0.6299,0.1255,0.5931,0.2923,-2.1627,0.0926,-0.3114,-0.3923,-0.6764,3.0026,-0.1096,0.0439,2.8956,0.5573,7.4811,-1.0998,-0.935,-0.2057,0.2942,1.2184,1.3904,-0.2832,1.7561,2.7933,0.8414,-0.3633,-0.9178,1.7414,-0.7386,1.9551
